maxchan,0.0022498583421111107,0.005132746882736683,-0.0036117618437856436,0.002020343439653516,-0.0337536595761776,0.010712193325161934,0.005160462111234665,0.0072256289422512054,-0.02456304244697094,-0.007043047808110714,-0.014089304022490978,0.007266427390277386,0.026061786338686943,0.01530466228723526,0.0019322362495586276,-0.02159387804567814,-0.005203611217439175,-0.03488990664482117,-0.018332216888666153,0.007048541679978371,-0.012761487625539303,0.007438568864017725,0.006428626365959644,0.021609505638480186,0.021703748032450676,0.007657440844923258,-0.006230105180293322,0.008244926109910011,-0.0049841697327792645,-0.01711723580956459,-0.0008514323853887618,-0.0005120682762935758,0.002201640047132969,-0.02248525805771351,0.008331870660185814,-0.018531860783696175,0.003358840476721525,-0.011280861683189869,0.008383833803236485,0.0006062978063710034,-0.007968859747052193,-0.017839113250374794,0.014916983433067799,0.019636530429124832,-0.015158180147409439,0.00029354298021644354,0.01356676034629345,0.02203366905450821,0.012790648266673088,-0.006019811145961285,-0.0114228380843997,-0.026342418044805527,-0.028571289032697678,0.020619379356503487,0.013893341645598412,-0.013970855623483658,-0.0056451838463544846,0.012891351245343685,0.004632130730897188,0.018183477222919464,0.0026981777045875788,-0.009774365462362766,-0.012523619458079338,0.009522829204797745,0.00999964214861393,-0.003759791376069188,0.015033950097858906,-0.024132784456014633,-0.023405680432915688,-0.001161036896519363,0.0027592065744102,-0.01523507572710514,-0.008724145591259003,-0.015169660560786724,-0.0012678198982030153,-0.013935429975390434,-0.009462240152060986,-0.013463836163282394,-0.010211977176368237,-0.001315911067649722,0.010160553269088268,-0.002716648858040571,0.011343787424266338,0.0029605908785015345,-0.0038457883056253195,0.0037472571711987257,-0.0025213395711034536,-0.023712478578090668,-0.0022752447985112667,-0.001228652079589665,-0.030558792874217033,0.011463664472103119,0.021551692858338356,-0.00924233440309763,-0.0001522620441392064,-0.003729923628270626,0.011167999356985092,0.04224542900919914,-0.009329297579824924,-0.011484920978546143
mixedlolitas,0.010448670946061611,-0.009024154394865036,0.0032457492779940367,-0.009836174547672272,-0.011051785200834274,0.007030897308140993,0.013585424982011318,0.004753337241709232,-0.010378078557550907,0.008788622915744781,-0.011523290537297726,0.005107848439365625,0.014752023853361607,0.00556670967489481,-0.00266239489428699,-0.01086614839732647,-0.014822610653936863,-0.021019047126173973,-0.0173892080783844,-0.004932955373078585,-0.006688753608614206,0.00994940847158432,0.008771560154855251,0.004727317485958338,0.014100334607064724,0.005993708968162537,-0.01137686800211668,0.007304683327674866,-0.0005811242153868079,-0.0052336836233735085,8.027128933463246e-05,0.005098357796669006,-0.004461084492504597,-0.0091893021017313,0.0059700580313801765,-0.007999712601304054,0.00024534741532988846,-0.019991356879472733,0.003641485469415784,-0.0038038718048483133,0.010748403146862984,-0.01656663976609707,0.0010204078862443566,0.008702799677848816,0.0072082835249602795,0.005309387110173702,-0.002867723349481821,-0.0006310531171038747,0.01187772024422884,-0.016350403428077698,-0.00145779550075531,-0.016707811504602432,-0.0044404612854123116,0.007099410053342581,0.006816887762397528,-0.000546398398000747,-0.00926249846816063,0.013471201062202454,-0.0017070473404601216,0.010828983038663864,0.007667692843824625,-0.0058528343215584755,-0.0057696267031133175,-0.0011551945935934782,0.005895194597542286,0.009661965072154999,-0.0007982620736584067,-0.018460892140865326,-0.01322194840759039,-0.010321969166398048,-0.01032889261841774,-0.013886713422834873,0.0017350586131215096,0.002849000273272395,-0.0010631856275722384,-0.0073003144934773445,-0.00010310220386600122,-0.013005675747990608,0.0034211124293506145,-0.0008700740290805697,0.011234786361455917,-0.008421659469604492,0.009275518357753754,0.001147811533883214,-0.004559152759611607,-0.0028436873108148575,-0.003136161481961608,-0.014228936284780502,-0.010666202753782272,-0.010501766577363014,-0.011946466751396656,0.004681455437093973,0.011637111194431782,-0.00594752375036478,0.004964411724358797,-0.008498339913785458,0.0072394730523228645,0.011782355606555939,-0.011514779180288315,0.008096234872937202
lolita,0.07644985616207123,-0.02328527346253395,-0.0657896101474762,0.018530510365962982,-0.28118371963500977,0.02162940613925457,0.1373639553785324,0.03916764631867409,-0.17003735899925232,0.040394704788923264,-0.12028475850820541,-0.017873262986540794,0.20389387011528015,0.07944341003894806,-0.025961056351661682,-0.2368781417608261,-0.07256200164556503,-0.2548726201057434,-0.2182738482952118,0.07980223745107651,-0.10088201612234116,0.10394129157066345,0.10751375555992126,0.09753327816724777,0.13328805565834045,0.03857886418700218,-0.0238193329423666,0.03174665570259094,-0.057685308158397675,-0.14895452558994293,-0.004541775677353144,0.06851108372211456,0.07806195318698883,-0.1822451949119568,-0.0016403222689405084,-0.06976233422756195,-0.031273048371076584,-0.17152726650238037,0.10803741961717606,-0.02513083629310131,-0.019419394433498383,-0.1865319013595581,0.07999369502067566,0.19279690086841583,-0.05085473507642746,-0.08342112600803375,0.13477148115634918,0.1207461953163147,0.09613142907619476,-0.12405571341514587,-0.15237367153167725,-0.1745672971010208,-0.2320256531238556,0.20094072818756104,0.13726772367954254,-0.06328778713941574,-0.04693184792995453,0.18216165900230408,-0.029440632089972496,0.10792703926563263,-0.046258293092250824,-0.1470789760351181,-0.08802726119756699,0.03691774234175682,0.129441037774086,0.023028291761875153,0.06024925410747528,-0.19537030160427094,-0.13450458645820618,-0.020155522972345352,-0.04017539322376251,-0.08155221492052078,-0.07613113522529602,-0.0419279970228672,-0.04689350351691246,-0.11011156439781189,-0.07289254665374756,-0.07304106652736664,-0.101573146879673,-0.02896232344210148,0.004978813696652651,-0.022404834628105164,0.1508232057094574,-0.038858771324157715,-0.07436490803956985,-0.002235549036413431,0.042005330324172974,-0.18478143215179443,-0.07168292999267578,-0.086064413189888,-0.27397194504737854,0.031190190464258194,0.15547095239162445,-0.06808004528284073,-0.06073637306690216,-0.007497130427509546,0.16779519617557526,0.33434128761291504,-0.11934959143400192,-0.049365315586328506
countries,0.016904637217521667,0.005085960496217012,-0.02668061852455139,0.011883273720741272,-0.06411649286746979,-0.002886556088924408,0.02377750165760517,0.010695108212530613,-0.04175978899002075,-0.002503027208149433,-0.023788662627339363,-0.00168990611564368,0.03705946356058121,0.0144072650000453,-0.012704906985163689,-0.0534341000020504,-0.00989583320915699,-0.05380267649888992,-0.038378600031137466,0.021853772923350334,-0.027796292677521706,0.015266144648194313,0.025313379243016243,0.034024372696876526,0.04047415778040886,0.003243211191147566,-0.013396691530942917,-0.0043860250152647495,-0.020289717242121696,-0.02951880171895027,-0.00011157970584463328,0.010359592735767365,0.01426401361823082,-0.037160489708185196,-0.0008243161137215793,-0.011870895512402058,0.006636117585003376,-0.04262362793087959,0.0194853562861681,0.0041020275093615055,0.002951910486444831,-0.050590455532073975,0.027625298127532005,0.04133247584104538,-0.0033047948963940144,-0.026825523003935814,0.04004073888063431,0.040065620094537735,0.013429010286927223,-0.03475211560726166,-0.032017599791288376,-0.04898599535226822,-0.057098519057035446,0.045656681060791016,0.04005490615963936,-0.0009645531536079943,-0.020166559144854546,0.05224958807229996,-0.014472904615104198,0.03114248253405094,-0.001069091260433197,-0.02181149832904339,-0.023892976343631744,0.012181869708001614,0.01739322766661644,0.0035515085328370333,0.012843594886362553,-0.049847837537527084,-0.0388389527797699,0.00013528326235245913,-0.009494106285274029,-0.01061178371310234,-0.018198814243078232,-0.019054492935538292,-0.003978488966822624,-0.03588280454277992,-0.011932694353163242,-0.0118247140198946,-0.023207269608974457,-0.010559321381151676,-0.011681778356432915,0.003900758223608136,0.04744128882884979,-0.01473852526396513,-0.027902161702513695,-0.009691444225609303,0.002530252793803811,-0.03377824276685715,-0.005565348081290722,-0.030378958210349083,-0.05584793910384178,0.002889126306399703,0.025135066360235214,-0.010806906037032604,-0.008845715783536434,0.007049815729260445,0.025604648515582085,0.07485807687044144,-0.030260521918535233,-0.014319145120680332
associations,0.032686639577150345,0.0032311505638062954,-0.017659155651926994,0.015423914417624474,-0.06226174160838127,0.006916295737028122,0.026839183643460274,-0.003943642135709524,-0.024431902915239334,-0.003516901284456253,-0.0359375961124897,-0.010211020708084106,0.0376463308930397,0.010575484484434128,-0.017812030389904976,-0.04879248887300491,-0.0031624112743884325,-0.0620557926595211,-0.052201397716999054,0.014766181819140911,-0.01067371480166912,0.028280599042773247,0.026646407321095467,0.027867387980222702,0.02819688245654106,0.003454242367297411,-0.0004102058883290738,0.01411600410938263,-0.022782210260629654,-0.02553873136639595,-0.009197451174259186,0.021938633173704147,0.027279701083898544,-0.05327323451638222,-0.0010899435728788376,-0.02384556643664837,-0.0033074694219976664,-0.02506234124302864,0.013376486487686634,-0.009215125814080238,0.010039029642939568,-0.04641282185912132,0.014834255911409855,0.04237819463014603,-0.011346107348799706,-0.013600935228168964,0.023490481078624725,0.03655175492167473,0.018846914172172546,-0.02883269265294075,-0.021848922595381737,-0.030328897759318352,-0.04987521842122078,0.033019617199897766,0.031110214069485664,-0.010289671830832958,-0.02245655097067356,0.04147500917315483,0.004483253229409456,0.01634000986814499,-0.006503635086119175,-0.03837199881672859,-0.012271604500710964,-0.001182372448965907,0.011423387564718723,0.015381542965769768,0.004401264246553183,-0.041800785809755325,-0.03730105981230736,0.007577104959636927,-0.002258759457617998,-0.006668987218290567,-0.01618509367108345,-0.012249643914401531,-0.007801965344697237,-0.01833478920161724,-0.008838384412229061,-0.029825838282704353,-0.014024007134139538,-0.014348787255585194,-0.005342141725122929,0.001336218905635178,0.028254279866814613,-0.0016062484355643392,-0.015051227994263172,-0.008244778029620647,0.007909608073532581,-0.039968136698007584,-0.011433708481490612,-0.017911357805132866,-0.05232817679643631,0.01647290401160717,0.03420409932732582,-0.011193708516657352,-0.018850276246666908,-0.0015759223606437445,0.025685103610157967,0.07285358756780624,-0.012005805037915707,-0.012330780737102032
child,0.08628072589635849,0.00512944720685482,-0.046660084277391434,0.01680787093937397,-0.30878984928131104,0.02013312466442585,0.12434069812297821,0.03297017887234688,-0.18473929166793823,0.028789673000574112,-0.11801706999540329,-0.020847368985414505,0.21980087459087372,0.0997709184885025,-0.008758122101426125,-0.28411710262298584,-0.06142699718475342,-0.288252055644989,-0.24565300345420837,0.07612837105989456,-0.1300177276134491,0.08802668750286102,0.09238619357347488,0.13856437802314758,0.15319538116455078,0.04661159962415695,-0.033054571598768234,0.015424312092363834,-0.04505935311317444,-0.1416291892528534,-0.004316049627959728,0.06134561449289322,0.0780106708407402,-0.2306438684463501,0.00579873425886035,-0.10160888731479645,-0.024840153753757477,-0.20257115364074707,0.10709698498249054,-0.042567018419504166,0.03192751109600067,-0.2294972985982895,0.12205565720796585,0.22233553230762482,-0.05618444085121155,-0.115057572722435,0.13698862493038177,0.1603090465068817,0.09671646356582642,-0.11597650498151779,-0.149083212018013,-0.20163874328136444,-0.238083153963089,0.21537022292613983,0.1488952934741974,-0.049023572355508804,-0.05957532674074173,0.2015436589717865,-0.008916650898754597,0.12658561766147614,-0.04443306475877762,-0.1643046885728836,-0.08969459682703018,-0.01793505623936653,0.12369153648614883,0.011556295678019524,0.04966086894273758,-0.2228175401687622,-0.14154748618602753,-0.015302564017474651,-0.009483885951340199,-0.07929378747940063,-0.07723265886306763,-0.07558734714984894,-0.07639168947935104,-0.1298191100358963,-0.07480813562870026,-0.10163646936416626,-0.09074127674102783,-0.04917062446475029,-0.0010552871972322464,0.005647700745612383,0.16957387328147888,-0.045799899846315384,-0.0663478896021843,0.01213462557643652,0.05137459188699722,-0.21534669399261475,-0.08326247334480286,-0.09430819004774094,-0.2494117170572281,0.06694506108760834,0.11662520468235016,-0.039178989827632904,-0.1005391851067543,0.0006960201426409185,0.17220713198184967,0.3981059789657593,-0.11116406321525574,-0.04548987001180649
illegal,0.05591454729437828,0.0015941725578159094,-0.0373353473842144,-0.01291017234325409,-0.1846645474433899,0.025731176137924194,0.06867638230323792,0.017120789736509323,-0.10240738093852997,0.017680712044239044,-0.07929559797048569,-0.02290884405374527,0.13884247839450836,0.0616016611456871,-0.00011475135397631675,-0.15768827497959137,-0.055494025349617004,-0.179489403963089,-0.1661468893289566,0.04476594924926758,-0.07703202962875366,0.07900342345237732,0.04981183260679245,0.08325372636318207,0.11194499582052231,0.022818075492978096,-0.039042532444000244,0.008105547167360783,-0.03768879547715187,-0.11051952838897705,-0.0024805471766740084,0.04996863007545471,0.05029749870300293,-0.15659965574741364,-0.006492770276963711,-0.046108707785606384,-0.009534134529531002,-0.1274738758802414,0.08557574450969696,0.002833995269611478,0.013579248450696468,-0.12016449868679047,0.09860685467720032,0.14500270783901215,-0.041637156158685684,-0.07423390448093414,0.0874694213271141,0.10707368701696396,0.06952933967113495,-0.06782470643520355,-0.09495210647583008,-0.12434876710176468,-0.16682828962802887,0.1559506356716156,0.08915353566408157,-0.0358542799949646,-0.02524227648973465,0.12295355647802353,-0.0331866592168808,0.06967649608850479,-0.03747231885790825,-0.07960721850395203,-0.06582966446876526,0.0010462255449965596,0.07967481017112732,0.02684130147099495,0.044137485325336456,-0.13565078377723694,-0.08644465357065201,-0.023411700502038002,-0.007263449020683765,-0.04195690527558327,-0.03888234496116638,-0.04730677977204323,-0.04268081858754158,-0.07059460133314133,-0.06111321598291397,-0.07005973160266876,-0.053158435970544815,-0.008427215740084648,0.0010774930706247687,-0.025583084672689438,0.11878230422735214,-0.024052567780017853,-0.04932648688554764,0.0017720914911478758,0.020851310342550278,-0.1393061727285385,-0.0704539492726326,-0.061587829142808914,-0.15903827548027039,0.04194507375359535,0.09242144227027893,-0.017062697559595108,-0.0647711381316185,-0.018366048112511635,0.11424633115530014,0.24469824135303497,-0.08138099312782288,-0.052288416773080826
sticky,0.0616646409034729,0.013218636624515057,-0.05360015109181404,-0.014241453260183334,-0.2361316978931427,0.03082023374736309,0.06481723487377167,0.025393713265657425,-0.12941329181194305,0.007518691476434469,-0.09280015528202057,-0.02222396992146969,0.16277502477169037,0.07127789407968521,0.00543541694059968,-0.18916545808315277,-0.059060610830783844,-0.20150674879550934,-0.18380668759346008,0.06085928529500961,-0.10365761071443558,0.09362642467021942,0.07259892672300339,0.09211017936468124,0.1273186355829239,0.029356729239225388,-0.035742323845624924,0.0075590177439153194,-0.04318032041192055,-0.12041549384593964,0.0026096580550074577,0.05959329754114151,0.07828519493341446,-0.1754041612148285,-0.00676063122227788,-0.05986906215548515,-0.005343710537999868,-0.1407914012670517,0.0926077663898468,-1.553468609927222e-05,0.027606980875134468,-0.15192930400371552,0.10664134472608566,0.1805827021598816,-0.049778297543525696,-0.07696737349033356,0.09923822432756424,0.12317410856485367,0.05659612640738487,-0.10185825824737549,-0.09637746214866638,-0.15519946813583374,-0.19897103309631348,0.18016217648983002,0.10259601473808289,-0.039381422102451324,-0.038213539868593216,0.13056594133377075,-0.034854691475629807,0.08584632724523544,-0.04334353283047676,-0.10521574318408966,-0.05233113467693329,0.011158289387822151,0.07696227729320526,0.029929526150226593,0.04867232218384743,-0.16436930000782013,-0.12405230104923248,-0.014268961735069752,-0.016599034890532494,-0.0411030575633049,-0.058717548847198486,-0.03419768437743187,-0.04728168621659279,-0.08237127959728241,-0.07662124931812286,-0.08509892225265503,-0.06773276627063751,-0.019768139347434044,0.0151138911023736,-0.0049863397143781185,0.12196016311645508,-0.038539156317710876,-0.042253535240888596,0.0019684152211993933,0.009085901081562042,-0.15749487280845642,-0.07757753878831863,-0.09274164587259293,-0.18778643012046814,0.0448092520236969,0.09795621782541275,-0.028230106458067894,-0.07403703778982162,-0.014049086719751358,0.1392095535993576,0.2881276607513428,-0.09006716310977936,-0.047447569668293
stronghold,0.037379201501607895,-0.007625643629580736,-0.03734831511974335,0.005343273747712374,-0.16084074974060059,0.02706410177052021,0.06517181545495987,0.005898766219615936,-0.09909245371818542,0.0211287010461092,-0.08616408705711365,-0.010780665092170238,0.11960215866565704,0.04813232645392418,-0.0008283102652058005,-0.1341807097196579,-0.05117158219218254,-0.1588936597108841,-0.13065657019615173,0.05799596756696701,-0.07569558173418045,0.07327393442392349,0.04314461350440979,0.07841486483812332,0.09829230606555939,0.013046830892562866,-0.02407715655863285,0.022644679993391037,-0.023626720532774925,-0.10486065596342087,-0.011605188250541687,0.041160594671964645,0.04200674593448639,-0.13894151151180267,0.010793537832796574,-0.037027329206466675,0.0022026419173926115,-0.11112252622842789,0.056824278086423874,0.0030379544477909803,0.004178204573690891,-0.1063300371170044,0.08604301512241364,0.11787474900484085,-0.055013932287693024,-0.0707990974187851,0.06626608967781067,0.08049400895833969,0.0617736391723156,-0.06119019165635109,-0.07352150976657867,-0.10306818783283234,-0.126310795545578,0.1218448132276535,0.0725327655673027,-0.02402806468307972,-0.03336440771818161,0.09404422342777252,-0.014297807589173317,0.07128638029098511,-0.014434423297643661,-0.06450140476226807,-0.05553597956895828,0.011207329109311104,0.07487685233354568,0.024323664605617523,0.04359405115246773,-0.116671621799469,-0.0803375318646431,-0.02284528873860836,-0.014782764948904514,-0.043040674179792404,-0.045888300985097885,-0.04366983845829964,-0.03353727236390114,-0.06478697806596756,-0.050903283059597015,-0.04413600638508797,-0.042417723685503006,-0.012612614780664444,-0.013003384694457054,-0.006529638078063726,0.09610077738761902,-0.03494136780500412,-0.03126131743192673,-0.0002902550040744245,0.008451888337731361,-0.12847255170345306,-0.06911743432283401,-0.06413201242685318,-0.15747877955436707,0.03508912771940231,0.07398159056901932,-0.01203659176826477,-0.04383601248264313,-0.005214584991335869,0.09456325322389603,0.1983279287815094,-0.07218153029680252,-0.03170205280184746
lola,0.07119236886501312,-0.047254227101802826,-0.07801476866006851,0.02551356330513954,-0.30263641476631165,0.03379237279295921,0.1372501254081726,0.026750972494482994,-0.17885257303714752,0.028360242024064064,-0.11726565659046173,-0.026046987622976303,0.20298947393894196,0.09724603593349457,-0.031277019530534744,-0.25020959973335266,-0.06506331264972687,-0.2555026710033417,-0.23969590663909912,0.07648826390504837,-0.08783245831727982,0.11288922280073166,0.11008214950561523,0.10270499438047409,0.13055558502674103,0.053447991609573364,-0.03187967464327812,0.02535353973507881,-0.06664656102657318,-0.14679959416389465,-0.005167665425688028,0.06590714305639267,0.09009697288274765,-0.19461652636528015,-0.0016129991272464395,-0.07438154518604279,-0.0461234413087368,-0.18915915489196777,0.12005321681499481,-0.026880353689193726,-0.007918186485767365,-0.20380140841007233,0.10877250134944916,0.2039000689983368,-0.06645186245441437,-0.09063588082790375,0.14916151762008667,0.12861056625843048,0.10660660266876221,-0.12520726025104523,-0.16564220190048218,-0.19180846214294434,-0.23876406252384186,0.2158295065164566,0.14852742850780487,-0.05389924719929695,-0.051254305988550186,0.20846907794475555,-0.014512765221297741,0.11182411760091782,-0.06710821390151978,-0.1509874016046524,-0.08320733159780502,0.024161582812666893,0.14038525521755219,0.0207874346524477,0.06802357733249664,-0.2109188288450241,-0.13522791862487793,-0.0336584746837616,-0.04134940356016159,-0.07854034006595612,-0.07486220449209213,-0.0582573302090168,-0.055778779089450836,-0.12407320737838745,-0.08503761887550354,-0.08113036304712296,-0.10261049121618271,-0.02041243389248848,0.008920133113861084,-0.0220083799213171,0.15459737181663513,-0.04034895449876785,-0.07547607272863388,-0.009591403417289257,0.05631769448518753,-0.20539778470993042,-0.08405394852161407,-0.08188772201538086,-0.30973920226097107,0.04088948667049408,0.14632314443588257,-0.06853622198104858,-0.06376253813505173,-0.00902846734970808,0.17286042869091034,0.35318344831466675,-0.11342425644397736,-0.03954517841339111
